exer_id,knowledge_code
11227,[92]
3966,[34]
10894,[95]
12751,"[6, 10]"
12834,"[6, 9]"
4100,[34]
3939,[34]
10145,[19]
11220,[92]
10786,[94]
10396,[88]
11258,[92]
10832,[95]
10159,[20]
10219,[19]
11160,[93]
12821,"[6, 9]"
227,"[41, 7]"
12776,"[6, 12]"
10813,[94]
12827,"[6, 9]"
12794,"[6, 11]"
12844,"[6, 9]"
10827,[95]
4044,[34]
4035,[34]
10128,[19]
9900,[99]
9333,[99]
9378,[99]
9822,[99]
16630,[49]
15698,[1]
15620,"[6, 10]"
5344,"[23, 81]"
12264,[86]
5766,[95]
4901,[30]
14582,[100]
16440,[50]
10507,[26]
8539,[43]
1054,"[1, 10]"
13012,[14]
14303,[99]
669,"[46, 59]"
15597,[5]
14507,[100]
9991,[79]
16435,[50]
16639,[49]
16447,[50]
5028,[30]
4927,[30]
15721,[14]
5244,[30]
12403,[3]
15593,[5]
15187,[56]
664,"[46, 59]"
16519,[49]
11786,[10]
11747,[9]
16625,[49]
1915,[104]
15652,"[6, 9]"
3026,"[6, 12]"
15644,"[6, 11]"
16640,[49]
16540,"[2, 45]"
10029,[79]
15651,"[6, 9]"
14180,[99]
15206,[56]
15133,[15]
12356,[3]
15108,[15]
6944,[28]
13042,[58]
15073,[15]
5581,[14]
14322,[100]
6740,[21]
15200,[56]
9984,[79]
14540,[100]
7406,[98]
2962,[8]
6769,[21]
16704,[31]
6298,[96]
6047,[94]
15165,[15]
6446,[87]
14179,[99]
15666,"[1, 12]"
14366,[100]
14181,[99]
14364,[100]
9275,[99]
15159,[15]
10812,[94]
14415,[100]
16631,[49]
16460,[50]
15076,[15]
16533,"[2, 45]"
15640,"[6, 11]"
6125,[90]
6445,[87]
14584,[100]
15657,"[6, 9]"
15193,[56]
14608,[100]
302,"[46, 59]"
16612,[49]
13494,[59]
14302,[99]
5229,[30]
3076,"[6, 11]"
2970,"[32, 2, 50]"
11203,[93]
9985,[79]
636,"[46, 59]"
16650,[49]
15164,[15]
10871,[95]
15714,[14]
12349,[3]
10377,[91]
16734,[31]
12288,[86]
11823,[28]
16701,[31]
6129,[90]
15194,[56]
2159,[120]
5727,[22]
14509,[100]
16633,[49]
408,"[7, 38]"
12486,[8]
1119,"[1, 12]"
16587,[45]
16624,[49]
99,"[8, 45]"
14508,[100]
13227,[99]
16570,"[2, 45]"
4829,[30]
6296,[96]
10037,[79]
1922,[104]
5545,"[13, 14]"
2951,[8]
15604,[5]
14304,[99]
8587,[43]
6327,[96]
11770,[10]
12652,"[2, 25, 45]"
16715,[31]
306,"[46, 59]"
15676,[1]
3357,[62]
6962,[21]
6745,[21]
16556,"[2, 45]"
3355,[67]
15089,[15]
12091,[61]
12603,[67]
14609,[100]
5421,"[23, 81]"
15079,[15]
5500,[15]
5424,"[23, 81]"
10458,[26]
12457,[8]
16687,[31]
9448,[99]
12466,[8]
10164,[20]
6297,[96]
768,[105]
15716,[14]
663,"[46, 59]"
637,"[46, 59]"
670,"[46, 59]"
7390,[97]
11757,[10]
3356,[63]
6811,[21]
14323,[100]
16536,"[2, 45]"
10502,[26]
15649,"[6, 9]"
4823,[30]
12525,[8]
6123,[90]
480,"[7, 38]"
15584,[5]
15190,[56]
5882,[27]
15711,[14]
151,"[2, 45]"
6124,[90]
15092,[15]
12958,[14]
16484,[49]
16412,[50]
15138,[15]
11557,[60]
15639,"[6, 11]"
4184,[33]
4760,"[16, 17]"
15171,[15]
6128,[90]
16637,[49]
6444,[87]
12419,[3]
6127,[90]
15188,[56]
5588,[14]
12427,[3]
9106,[99]
6371,[96]
14583,[100]
14365,[100]
12882,[13]
15583,[5]
5546,"[13, 14]"
2006,[120]
15629,"[6, 12]"
5061,[19]
6126,[90]
2937,[8]
14607,[100]
2725,[5]
15691,[1]
15697,[1]
5749,[93]
13391,[71]
14107,"[33, 34]"
14093,"[33, 34]"
14090,"[33, 34]"
14075,"[33, 34]"
14077,"[33, 34]"
10161,[20]
14094,"[33, 34]"
13367,[71]
14086,"[33, 34]"
14085,"[33, 34]"
14092,"[33, 34]"
14110,"[33, 34]"
13398,[71]
14068,"[33, 34]"
10138,[19]
14055,"[33, 34]"
13793,[99]
13377,[71]
13794,[99]
13393,[71]
13795,[99]
14074,"[33, 34]"
14099,"[33, 34]"
14079,"[33, 34]"
1896,[66]
14056,"[33, 34]"
14072,"[33, 34]"
14062,"[33, 34]"
14080,"[33, 34]"
14057,"[33, 34]"
14078,"[33, 34]"
13364,[71]
14058,"[33, 34]"
14095,"[33, 34]"
14101,"[33, 34]"
14067,"[33, 34]"
14061,"[33, 34]"
14088,"[33, 34]"
14076,"[33, 34]"
13386,[71]
14081,"[33, 34]"
13929,[99]
14071,"[33, 34]"
13945,[99]
13371,[71]
13890,[99]
13947,[99]
13946,[99]
14052,"[33, 34]"
13892,[99]
13944,[99]
13931,[99]
13930,[99]
14070,"[33, 34]"
13887,[99]
13372,[71]
13886,[99]
13889,[99]
13885,[99]
14073,"[33, 34]"
13876,[99]
14083,"[33, 34]"
13396,[71]
13397,[71]
13383,[71]
13370,[71]
13939,[99]
13937,[99]
14063,"[33, 34]"
13938,[99]
13891,[99]
14097,"[33, 34]"
14108,"[33, 34]"
14098,"[33, 34]"
13965,[99]
14089,"[33, 34]"
13967,[99]
13966,[99]
14054,"[33, 34]"
14059,"[33, 34]"
13903,[99]
13897,[99]
13898,[99]
14100,"[33, 34]"
13777,[99]
13902,[99]
13810,[99]
14091,"[33, 34]"
13809,[99]
14053,"[33, 34]"
13850,[99]
13901,[99]
13899,[99]
13778,[99]
13811,[99]
10223,[19]
13779,[99]
13851,[99]
13849,[99]
13375,[71]
13384,[71]
14106,"[33, 34]"
10186,[18]
10116,[19]
10228,[19]
10108,[19]
10209,[69]
14357,[100]
13401,[71]
10203,[69]
10091,[69]
10208,[69]
10202,[69]
10196,[69]
10090,[69]
13926,[99]
13368,[71]
13925,[99]
13927,[99]
11260,[82]
13338,[99]
12062,[60]
2008,[120]
56,[76]
43,[77]
10689,[47]
30,[49]
13230,[99]
41,[76]
11601,[60]
2411,"[4, 122]"
2682,"[4, 122]"
2190,[120]
13770,[31]
1985,[120]
11562,[60]
2118,[120]
2572,"[4, 122]"
61,[76]
1940,[120]
10199,[69]
2522,"[4, 122]"
42,[76]
11551,[60]
11597,[60]
2078,[120]
1169,[57]
13233,[99]
2086,[120]
2612,"[4, 122]"
2153,[120]
2692,"[4, 122]"
2129,[120]
46,[77]
2429,"[4, 122]"
13229,[99]
2551,"[4, 122]"
2521,"[4, 122]"
2144,[120]
2554,"[4, 122]"
2440,"[4, 122]"
48,[76]
9927,[37]
11558,[60]
13362,[71]
13335,[99]
8754,[39]
2079,[120]
13374,[71]
13380,[71]
14372,[64]
13295,[99]
8749,[39]
2604,"[4, 122]"
14602,[100]
14603,[100]
50,[77]
2466,"[4, 122]"
37,[76]
2464,"[4, 122]"
13270,[99]
3244,[57]
2032,[120]
2877,[120]
13366,[71]
13753,[31]
8753,[39]
2174,[120]
13387,[71]
1982,[120]
3246,[57]
2185,[120]
14604,[100]
11594,[60]
11603,[60]
11,[45]
12,[45]
13769,[31]
2713,"[4, 122]"
2652,"[4, 122]"
3245,[57]
9804,[57]
2653,"[4, 122]"
14331,[100]
58,[77]
13954,[99]
2620,"[4, 122]"
13333,[99]
3341,[107]
13764,[31]
2656,"[4, 122]"
13237,[99]
10684,[47]
14329,[100]
2695,"[4, 122]"
2665,"[4, 122]"
39,[77]
2636,"[4, 122]"
13955,[99]
2702,"[4, 122]"
14330,[100]
14419,[100]
13953,[99]
2637,"[4, 122]"
2705,"[4, 122]"
9751,[57]
51,[75]
13760,[31]
2509,"[4, 122]"
13761,[31]
9782,[57]
14417,[100]
13805,[99]
13755,[31]
2684,"[4, 122]"
13807,[99]
2681,"[4, 122]"
10657,[47]
3340,[107]
3339,[107]
64,[83]
10,[45]
13759,[31]
16,[45]
2700,"[4, 122]"
14626,[100]
9,[45]
14418,[100]
14525,[64]
13220,[99]
36,[77]
9965,[37]
2598,"[4, 122]"
13806,[99]
14471,[100]
57,[76]
9966,[37]
1927,[120]
1984,[120]
10083,[56]
10085,[69]
14592,[100]
63,[76]
10200,[69]
14069,"[33, 34]"
13399,[71]
2064,[120]
10088,[69]
960,[98]
45,[76]
9780,[57]
14593,[100]
10195,[69]
12057,[60]
2011,[120]
9769,[57]
959,[98]
13771,[31]
13749,[31]
13763,[31]
12061,[60]
14594,[100]
13390,[71]
1,[40]
14618,[100]
13395,[71]
4,"[32, 50, 40]"
13369,[71]
54,[75]
13765,[31]
52,[75]
13752,[31]
13748,[31]
13933,[99]
14617,[100]
40,[76]
14619,[100]
3,[32]
13743,[31]
13365,[71]
53,[75]
2,[50]
9920,[57]
13378,[71]
13934,[99]
14516,[100]
13935,[99]
13376,[71]
10648,[47]
10086,[69]
14571,[100]
9813,[57]
1133,[57]
9726,[57]
2515,"[4, 122]"
13300,[99]
2124,[120]
14173,[99]
2566,"[4, 122]"
11539,[60]
13400,[71]
2003,[120]
3347,[107]
14358,[100]
3324,[107]
10668,[47]
7552,"[46, 56]"
3349,[107]
13381,[71]
13373,[71]
2479,"[4, 122]"
14111,"[33, 34]"
2584,"[4, 122]"
14174,[99]
2559,"[4, 122]"
8578,[43]
11599,[60]
3348,[107]
11559,[60]
66,[83]
9760,[57]
14531,[100]
13768,[31]
14611,[100]
10694,[47]
2898,[120]
10207,[69]
47,[77]
3323,[107]
3325,[107]
2508,"[4, 122]"
2166,[120]
14172,[99]
14096,"[33, 34]"
2481,"[4, 122]"
2697,"[4, 122]"
13389,[71]
13312,[99]
60,[76]
13385,[71]
2492,"[4, 122]"
952,[98]
13225,[99]
10210,[69]
2483,"[4, 122]"
13309,[99]
2410,"[4, 122]"
13379,[71]
951,[98]
10212,[69]
2523,"[4, 122]"
950,[98]
2461,"[4, 122]"
13742,[31]
13745,[31]
13342,[99]
9794,[57]
2422,"[4, 122]"
13757,[31]
1178,[57]
14102,"[33, 34]"
44,[76]
9781,[57]
13394,[71]
10711,[47]
14510,[100]
14401,[100]
10715,[47]
10194,[69]
10087,[69]
3252,[57]
14084,"[33, 34]"
13276,[99]
9923,[57]
9763,[57]
2535,"[4, 122]"
10201,[69]
13957,[99]
13287,[99]
10667,[47]
13959,[99]
10692,[47]
10666,[47]
2688,"[4, 122]"
2586,"[4, 122]"
13226,[99]
2446,"[4, 122]"
2453,"[4, 122]"
2622,"[4, 122]"
13958,[99]
10206,[69]
9806,[57]
10676,[47]
2068,[120]
956,[98]
13744,[31]
1172,[57]
2181,[120]
2423,"[4, 122]"
954,[98]
2060,[120]
2525,"[4, 122]"
13767,[31]
13750,[31]
955,[98]
2114,[120]
13746,[31]
9759,[57]
11567,[60]
14599,[100]
13382,[71]
2071,[120]
13388,[71]
10650,[47]
13236,[99]
14060,"[33, 34]"
1955,[120]
13762,[31]
2468,"[4, 122]"
11609,[60]
13747,[31]
8751,[39]
1990,[120]
2193,[120]
14423,[100]
14422,[100]
11615,[60]
2172,[120]
2106,[120]
2168,[120]
14424,[100]
8499,[43]
14598,[100]
14420,[100]
13318,[99]
38,[77]
13363,[71]
13317,[99]
59,[77]
62,[76]
2564,"[4, 122]"
2133,[120]
14597,[100]
11608,[60]
2069,[120]
2018,[120]
2486,"[4, 122]"
2549,"[4, 122]"
2099,[120]
2186,[120]
2127,[120]
14103,"[33, 34]"
2138,[120]
14242,[99]
14567,[100]
11604,[60]
2162,[120]
2010,[120]
14244,[99]
2161,[120]
14569,[100]
9922,[57]
10211,[69]
2904,[120]
11573,[60]
14416,[100]
14568,[100]
14243,[99]
11580,[60]
2030,[120]
2457,"[4, 122]"
10213,[69]
14429,[100]
11560,[60]
10678,[47]
14388,[100]
2148,[120]
1997,[120]
14427,[100]
14446,[100]
1975,[120]
3298,[107]
11543,[60]
9972,[37]
11541,[60]
14428,[100]
2902,[120]
14387,[100]
11606,[60]
14389,[100]
4563,"[4, 122]"
13914,[99]
2449,"[4, 122]"
8750,[39]
13339,[99]
13231,[99]
13915,[99]
25,[49]
10084,[69]
14368,[100]
14386,[100]
13913,[99]
2507,"[4, 122]"
10092,[69]
49,[75]
14124,[99]
2526,"[4, 122]"
2397,"[4, 122]"
2415,"[4, 122]"
14125,[99]
14123,[99]
863,[98]
971,[97]
864,[98]
862,[98]
10093,[69]
2887,[120]
14234,[99]
1970,[120]
1972,[120]
13881,[99]
13882,[99]
14233,[99]
13883,[99]
2102,[120]
14232,[99]
10626,[47]
13327,[99]
14222,[99]
14257,[99]
2596,"[4, 122]"
14223,[99]
13751,[31]
11616,[60]
11587,[60]
2417,"[4, 122]"
14288,[99]
19,[49]
24,[49]
2576,"[4, 122]"
13970,[99]
21,[49]
2408,"[4, 122]"
13756,[31]
18,[49]
11584,[60]
2543,"[4, 122]"
13971,[99]
13969,[99]
26,[49]
2109,[120]
23,[49]
20,[49]
15,[49]
2570,"[4, 122]"
2029,[120]
8,"[32, 50, 45, 40]"
2187,[120]
2123,[120]
2121,[120]
14421,[100]
2501,"[4, 122]"
22,[49]
2675,"[4, 122]"
14537,[100]
2668,"[4, 122]"
29,[49]
10204,[69]
2625,"[4, 122]"
14539,[100]
2110,[120]
14289,[99]
2051,[120]
11572,[60]
14221,[99]
2635,"[4, 122]"
13343,[99]
2067,[120]
28,[49]
14258,[99]
14538,[100]
27,[49]
2609,"[4, 122]"
14256,[99]
2628,"[4, 122]"
13754,[31]
2674,"[4, 122]"
14290,[99]
2694,"[4, 122]"
17,[49]
2632,"[4, 122]"
13758,[31]
10198,[69]
13949,[99]
13950,[99]
13951,[99]
14087,"[33, 34]"
14065,"[33, 34]"
14066,"[33, 34]"
13854,[99]
13855,[99]
13853,[99]
13973,[99]
13974,[99]
13975,[99]
1409,[53]
1407,[53]
1415,[53]
1416,[53]
1403,[53]
1411,[53]
1408,[53]
1401,[53]
1412,[53]
1405,[53]
1400,[53]
1402,[53]
14391,[100]
14165,[99]
13392,[71]
10635,[47]
14167,[99]
2895,[120]
9938,[37]
11590,[60]
11266,[82]
14166,[99]
2054,[120]
2173,[120]
14466,[100]
9783,[57]
2113,[120]
11540,[60]
11581,[60]
2024,[120]
12055,[60]
13272,[99]
10706,[47]
1174,[57]
2402,"[4, 122]"
12059,[60]
2608,"[4, 122]"
11576,[60]
2539,"[4, 122]"
11591,[60]
9778,[57]
14513,[100]
14512,[100]
13789,[99]
13791,[99]
10089,[69]
13790,[99]
14514,[100]
2889,[120]
2125,[120]
13909,[99]
2021,[120]
2469,"[4, 122]"
2154,[120]
2550,"[4, 122]"
13911,[99]
11542,[60]
14239,[99]
13290,[99]
2103,[120]
13823,[99]
13821,[99]
14479,[100]
2589,"[4, 122]"
14478,[100]
13822,[99]
2562,"[4, 122]"
14477,[100]
14241,[99]
13910,[99]
14240,[99]
2188,[120]
11614,[60]
13320,[99]
2076,[120]
2022,[120]
2496,"[4, 122]"
2105,[120]
2418,"[4, 122]"
10677,[47]
11548,[60]
13224,[99]
2119,[120]
13278,[99]
33,"[49, 40, 45, 31]"
2141,[120]
13288,[99]
13345,[99]
2884,[120]
10628,[47]
2019,[120]
2605,"[4, 122]"
31,[40]
2513,"[4, 122]"
2170,[120]
11596,[60]
13286,[99]
11575,[60]
32,[31]
2571,"[4, 122]"
11566,[60]
2184,[120]
10205,[69]
9976,[37]
14606,[100]
9741,[57]
10690,[47]
14138,[99]
13838,[99]
13843,[99]
14139,[99]
13866,[99]
13842,[99]
14137,[99]
13841,[99]
2095,[120]
2177,[120]
2474,"[4, 122]"
4555,"[4, 122]"
2126,[120]
11547,[60]
14412,[100]
13839,[99]
14413,[100]
13867,[99]
2514,"[4, 122]"
2532,"[4, 122]"
2699,"[4, 122]"
13865,[99]
2670,"[4, 122]"
14414,[100]
13273,[99]
2437,"[4, 122]"
13837,[99]
2419,"[4, 122]"
2396,"[4, 122]"
13280,[99]
13766,[31]
2158,[120]
1963,[120]
11546,[60]
1944,[120]
9956,[37]
9775,[57]
13316,[99]
13279,[99]
11582,[60]
11613,[60]
2145,[120]
13322,[99]
2150,[120]
2171,[120]
3257,[57]
2568,"[4, 122]"
2900,[120]
13297,[99]
2107,[120]
2881,[120]
4554,"[4, 122]"
2053,[120]
2696,"[4, 122]"
13324,[99]
10664,[47]
2716,"[4, 122]"
2016,[120]
2465,"[4, 122]"
13326,[99]
1935,[120]
13296,[99]
13325,[99]
1949,[120]
11571,[60]
2882,[120]
14009,[99]
2427,"[4, 122]"
2182,[120]
11612,[60]
12072,[60]
14010,[99]
14011,[99]
3299,[107]
11586,[60]
14461,[100]
2001,[120]
3301,[107]
1929,[120]
14551,[100]
2433,"[4, 122]"
2059,[120]
12067,[60]
14442,[100]
2691,"[4, 122]"
14444,[100]
2663,"[4, 122]"
13235,[99]
14443,[100]
3300,[107]
4559,"[4, 122]"
13337,[99]
13332,[99]
4564,"[4, 122]"
4582,"[4, 122]"
2112,[120]
2005,[120]
2706,"[4, 122]"
14183,[99]
12064,[60]
14616,[100]
14185,[99]
9792,[57]
14184,[99]
9740,[57]
2142,[120]
14561,[100]
2073,[120]
2404,"[4, 122]"
11554,[60]
9737,[57]
14511,[100]
2530,"[4, 122]"
10665,[47]
13307,[99]
1981,[120]
2130,[120]
2044,[120]
2167,[120]
2009,[120]
14192,[99]
14360,[100]
14361,[100]
13294,[99]
14191,[99]
2002,[120]
2709,"[4, 122]"
2627,"[4, 122]"
2693,"[4, 122]"
14543,[100]
11583,[60]
13879,[99]
12068,[60]
2405,"[4, 122]"
13878,[99]
2101,[120]
1971,[120]
4579,"[4, 122]"
2600,"[4, 122]"
14359,[100]
2659,"[4, 122]"
13298,[99]
11564,[60]
14544,[100]
14190,[99]
2000,[120]
2651,"[4, 122]"
2520,"[4, 122]"
11556,[60]
4578,"[4, 122]"
13877,[99]
14542,[100]
2645,"[4, 122]"
12058,[60]
13893,[99]
13834,[99]
13894,[99]
13833,[99]
13895,[99]
13835,[99]
13845,[99]
13846,[99]
13869,[99]
990,[97]
13870,[99]
7099,[21]
13871,[99]
6886,[21]
13863,[99]
13861,[99]
13862,[99]
13847,[99]
14005,[99]
13993,[99]
14007,[99]
13994,[99]
14006,[99]
13995,[99]
7175,[98]
7131,[97]
13905,[99]
13906,[99]
13907,[99]
10197,[69]
13787,[99]
13785,[99]
13786,[99]
2687,"[4, 122]"
13282,[99]
2027,[120]
13283,[99]
55,[77]
2155,[120]
11578,[60]
2888,[120]
11397,[59]
11981,[59]
11424,[59]
13498,[59]
13483,[59]
11388,[59]
13486,[59]
13135,[59]
13133,[59]
11974,[59]
11410,[59]
11353,[59]
13508,[59]
13496,[59]
11439,[59]
11445,[59]
11361,[59]
11440,[59]
11392,[59]
11398,[59]
13136,[59]
11966,[59]
11980,[59]
11366,[59]
11364,[59]
13132,[59]
13504,[59]
13485,[59]
13495,[59]
11349,[59]
13515,[59]
11427,[59]
11420,[59]
11385,[59]
11976,[59]
11434,[59]
11428,[59]
11338,[59]
11383,[59]
11415,[59]
13139,[59]
11350,[59]
11430,[59]
11411,[59]
13499,[59]
1246,[33]
11987,[59]
13153,[59]
11421,[59]
1238,[33]
11986,[59]
11360,[59]
13155,[59]
13491,[59]
11367,[59]
11972,[59]
11423,[59]
13497,[59]
7712,[33]
11443,[59]
13144,[59]
13501,[59]
13505,[59]
13509,[59]
11990,[59]
11433,[59]
13489,[59]
11336,[59]
11417,[59]
11435,[59]
13512,[59]
13511,[59]
9457,[99]
9829,[99]
9548,[99]
7852,[31]
10111,[19]
7760,[31]
7197,[45]
9486,[99]
9673,[99]
10096,[19]
9485,[99]
9895,[99]
9077,[99]
9820,[99]
9827,[99]
9294,[99]
9468,[99]
9573,[99]
9883,[99]
9531,[99]
12312,[84]
9661,[99]
3895,"[33, 34]"
1305,[33]
9668,[99]
9158,[99]
9672,[99]
9447,[99]
9296,[99]
4010,"[33, 34]"
3059,"[6, 11]"
10142,[19]
9626,[99]
9480,[99]
9446,[99]
10232,[19]
10178,[18]
9711,[99]
9493,[99]
9869,[99]
9130,[99]
9911,[99]
9574,[99]
9882,[99]
9637,[99]
1275,[33]
9821,[99]
9469,[99]
9506,[99]
3892,"[33, 34]"
9373,[99]
9846,[99]
9871,[99]
12331,[85]
9472,[99]
3998,"[33, 34]"
9898,[99]
3992,"[33, 34]"
9462,[99]
3900,"[33, 34]"
9206,[99]
9211,[99]
9836,[99]
9881,[99]
12273,[86]
3852,"[33, 34]"
4009,"[33, 34]"
3108,"[6, 9]"
12297,[84]
9674,[99]
9912,[99]
10180,[18]
9681,[99]
12284,[86]
9638,[99]
9830,[99]
3996,"[33, 34]"
9641,[99]
12296,[84]
12303,[84]
9136,[99]
9833,[99]
12320,[85]
10147,[19]
10187,[18]
3089,"[6, 9]"
9198,[99]
10139,[19]
9691,[99]
3098,"[6, 9]"
9697,[99]
9189,[99]
3097,"[6, 9]"
12338,[85]
12330,[85]
9660,[99]
9085,[99]
10189,[18]
9650,[99]
12268,[86]
3022,"[6, 9]"
3072,"[6, 11]"
9857,[99]
9676,[99]
3099,"[6, 9]"
3025,"[6, 12]"
9708,[99]
9545,[99]
9554,[99]
9415,[99]
9433,[99]
1299,[33]
9193,[99]
10173,[20]
2999,"[6, 9]"
3035,"[6, 12]"
9484,[99]
3047,"[6, 12]"
3062,"[6, 11]"
3066,"[6, 11]"
3038,"[6, 12]"
3010,"[6, 9]"
10154,[20]
9901,[99]
9832,[99]
3008,"[6, 9]"
10097,[19]
9892,[99]
10135,[19]
9704,[99]
9514,[99]
9570,[99]
9300,[99]
9719,[99]
9114,[99]
9084,[99]
1954,[120]
2007,[120]
9694,[99]
9655,[99]
2036,[120]
10169,[20]
1947,[120]
10165,[20]
9392,[99]
10185,[18]
11602,[60]
3012,"[6, 9]"
3044,"[6, 12]"
12073,[60]
3000,"[6, 9]"
9647,[99]
9657,[99]
3033,"[6, 12]"
10130,[19]
9422,[99]
11618,[60]
11595,[60]
7159,[45]
9875,[99]
3071,"[6, 11]"
10229,[19]
11552,[60]
10112,[19]
2252,"[105, 59]"
3049,"[6, 12]"
2265,"[105, 59]"
10162,[20]
11545,[60]
11585,[60]
12334,[85]
9717,[99]
4004,"[33, 34]"
2381,"[105, 59]"
2269,"[105, 59]"
7827,[31]
9428,[99]
3854,"[33, 34]"
3879,"[33, 34]"
2298,"[105, 59]"
9110,[99]
12074,[60]
9715,[99]
3902,"[33, 34]"
2299,"[105, 59]"
3873,"[33, 34]"
2297,"[105, 59]"
2043,[120]
9083,[99]
11577,[60]
10191,[18]
1965,[120]
9157,[99]
3023,"[6, 9]"
4666,[97]
4672,[97]
12287,[86]
2324,"[105, 59]"
4665,[97]
2020,[120]
3061,"[6, 11]"
11588,[60]
7374,[31]
2229,"[105, 59]"
4671,[97]
11568,[60]
1987,[120]
11607,[60]
12056,[60]
4648,[97]
7795,[31]
2279,"[105, 59]"
2278,"[105, 59]"
11565,[60]
9381,[99]
12063,[60]
1942,[120]
2230,"[105, 59]"
9420,[99]
9091,[99]
2231,"[105, 59]"
2385,"[105, 59]"
9885,[99]
2329,"[105, 59]"
10026,[79]
10094,[19]
3111,"[6, 9]"
9567,[99]
2015,[120]
3016,"[6, 9]"
10041,[79]
8289,[83]
2998,"[6, 9]"
2997,"[6, 9]"
1962,[120]
2251,"[105, 59]"
3013,"[6, 9]"
9451,[99]
9856,[99]
9196,[99]
3075,"[6, 11]"
7799,[31]
3006,"[6, 9]"
1943,[120]
4642,[97]
3002,"[6, 9]"
10151,[19]
9383,[99]
3014,"[6, 9]"
9688,[99]
9394,[99]
9440,[99]
10098,[19]
10220,[19]
8275,[83]
4641,[97]
1980,[120]
9074,[99]
10217,[19]
10036,[79]
11617,[60]
1979,[120]
2232,"[105, 59]"
2241,"[105, 59]"
1967,[120]
11561,[60]
11592,[60]
9445,[99]
2292,"[105, 59]"
9200,[99]
2240,"[105, 59]"
11544,[60]
2236,"[105, 59]"
9439,[99]
10170,[20]
4638,[97]
2028,[120]
10179,[18]
9336,[99]
9706,[99]
11550,[60]
10227,[19]
1974,[120]
12071,[60]
10222,[19]
4639,[97]
1966,[120]
9442,[99]
1992,[120]
2377,"[105, 59]"
9197,[99]
1946,[120]
7803,[31]
9441,[99]
9456,[99]
10126,[19]
903,[98]
902,[98]
2207,"[105, 59]"
4592,[97]
2208,"[105, 59]"
4593,[97]
2206,"[105, 59]"
9366,[99]
2038,[120]
3133,"[7, 15]"
9625,[99]
904,[98]
9478,[99]
4594,[97]
991,[97]
9547,[99]
2222,"[105, 59]"
2281,"[105, 59]"
10184,[18]
10231,[19]
9436,[99]
9474,[99]
2224,"[105, 59]"
2223,"[105, 59]"
9837,[99]
2258,"[105, 59]"
10100,[19]
2288,"[105, 59]"
10143,[19]
10123,[19]
9319,[99]
9464,[99]
9528,[99]
1941,[120]
2333,"[105, 59]"
10079,[79]
9700,[99]
4599,[97]
2334,"[105, 59]"
4600,[97]
9212,[99]
3096,"[6, 9]"
1936,[120]
2335,"[105, 59]"
9686,[99]
2307,"[105, 59]"
9339,[99]
7412,[98]
2308,"[105, 59]"
9490,[99]
2306,"[105, 59]"
7433,[98]
9163,[99]
2325,"[105, 59]"
10177,[18]
9632,[99]
2023,[120]
10052,[79]
9453,[99]
1977,[120]
9203,[99]
10012,[79]
12333,[85]
1991,[120]
3074,"[6, 11]"
12259,[86]
2242,"[105, 59]"
12302,[84]
3021,"[6, 9]"
2282,"[105, 59]"
3121,"[7, 15]"
9664,[99]
9634,[99]
8291,[83]
9513,[99]
9186,[99]
1953,[120]
10842,[95]
12127,[102]
11927,[91]
10896,[95]
12134,[102]
10361,[89]
10378,[91]
10373,[91]
12111,[94]
10822,[95]
12113,[94]
11928,[91]
10829,[95]
11937,[91]
12126,[102]
10399,[88]
12520,[8]
10858,[95]
11948,[90]
10811,[94]
12452,[8]
12117,[102]
10351,[89]
11941,[91]
11930,[91]
10835,[95]
10791,[94]
10388,[90]
10790,[94]
11946,[90]
12476,[8]
10861,[95]
12109,[94]
10843,[95]
10895,[95]
10370,[91]
12471,[8]
10808,[94]
10389,[90]
10387,[90]
12110,[94]
10828,[95]
12497,[8]
12534,[8]
12498,[8]
4089,[34]
3909,[34]
12535,[8]
11919,[89]
12459,[8]
7174,[98]
8464,[83]
11932,[91]
10796,[94]
10393,[88]
10374,[91]
10816,[95]
10787,[94]
10840,[95]
10797,[94]
8342,[83]
12510,[8]
12453,[8]
17295,[100]
10825,[95]
10798,[94]
17269,[100]
10824,[95]
10838,[95]
17248,[100]
17343,[100]
12462,[8]
12116,[102]
17329,[100]
17304,[100]
10380,[90]
17250,[100]
17331,[100]
12499,[8]
17251,[100]
17308,[100]
11950,[90]
10819,[95]
12470,[8]
11945,[90]
17339,[100]
17243,[100]
10799,[94]
17229,[100]
10868,[95]
12516,[8]
17245,[100]
12114,[94]
11942,[91]
12475,[8]
17258,[100]
17253,[100]
17306,[100]
17320,[100]
17255,[100]
17312,[100]
17276,[100]
11925,[91]
17324,[100]
17267,[100]
12485,[8]
12458,[8]
17321,[100]
17298,[100]
17287,[100]
17299,[100]
10820,[95]
17322,[100]
17290,[100]
11912,[89]
12478,[8]
12506,[8]
17301,[100]
11933,[91]
17282,[100]
10831,[95]
17286,[100]
17238,[100]
12515,[8]
10372,[91]
17305,[100]
17260,[100]
17223,[100]
17317,[100]
17288,[100]
10793,[94]
10817,[95]
12443,[8]
10382,[90]
11926,[91]
17221,[100]
17225,[100]
17278,[100]
17307,[100]
17230,[100]
17220,[100]
10365,[89]
12530,[8]
12132,[102]
10367,[89]
12129,[102]
12528,[8]
17328,[100]
10872,[95]
17280,[100]
17279,[100]
17300,[100]
17314,[100]
17315,[100]
12128,[102]
17291,[100]
17327,[100]
11934,[91]
12107,[94]
17318,[100]
